Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2170,31,Female,Sneakers,Footwear,72,Michigan,M,Purple,Fall,3.4,No,Next Day Air,No,No,3,Credit Card,Quarterly
2171,58,Female,T-shirt,Clothing,46,Georgia,M,Charcoal,Fall,3.8,No,Store Pickup,No,No,10,Debit Card,Quarterly
2172,28,Female,Handbag,Accessories,37,West Virginia,M,Green,Fall,2.9,No,2-Day Shipping,No,No,35,Venmo,Quarterly
2173,63,Female,Sweater,Clothing,46,Arizona,XL,White,Spring,2.6,No,Next Day Air,No,No,2,Debit Card,Weekly
2174,64,Female,Gloves,Accessories,45,Colorado,M,Purple,Summer,4.3,No,2-Day Shipping,No,No,24,Credit Card,Quarterly
2175,66,Female,Dress,Clothing,81,Tennessee,M,Cyan,Winter,2.8,No,Standard,No,No,47,Credit Card,Bi-Weekly
2176,31,Female,Dress,Clothing,95,Iowa,M,Green,Spring,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
2177,55,Female,Blouse,Clothing,40,Kansas,M,Beige,Spring,3.8,No,2-Day Shipping,No,No,28,PayPal,Monthly
2178,32,Female,Shirt,Clothing,89,Oklahoma,L,Lavender,Fall,3.0,No,Standard,No,No,13,Cash,Weekly
2179,50,Female,Boots,Footwear,44,Nebraska,S,Blue,Fall,3.3,No,Express,No,No,22,Bank Transfer,Quarterly
2180,58,Female,Jacket,Outerwear,49,Maryland,S,Beige,Summer,3.1,No,2-Day Shipping,No,No,12,Bank Transfer,Monthly
2181,56,Female,Boots,Footwear,40,Oklahoma,L,Yellow,Fall,4.1,No,Standard,No,No,42,Credit Card,Quarterly
2182,46,Female,Scarf,Accessories,47,Wyoming,L,Green,Fall,2.9,No,Free Shipping,No,No,6,Bank Transfer,Annually
2183,52,Female,Blouse,Clothing,39,Idaho,M,Magenta,Fall,4.8,No,Standard,No,No,28,Credit Card,Quarterly
2184,70,Female,Belt,Accessories,32,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,No,24,Credit Card,Monthly
2185,33,Female,Boots,Footwear,60,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,No,No,29,PayPal,Monthly
2186,65,Female,Sandals,Footwear,39,Mississippi,M,Blue,Spring,4.6,No,Standard,No,No,33,PayPal,Weekly
2187,41,Female,Gloves,Accessories,34,Idaho,S,Cyan,Spring,3.8,No,Free Shipping,No,No,30,PayPal,Annually
2188,19,Female,Skirt,Clothing,53,Virginia,M,Silver,Spring,4.5,No,Next Day Air,No,No,26,Credit Card,Quarterly
2189,53,Female,Blouse,Clothing,85,Louisiana,S,Green,Summer,2.9,No,Next Day Air,No,No,13,Bank Transfer,Bi-Weekly
2190,54,Female,Handbag,Accessories,36,Colorado,M,Violet,Spring,3.8,No,Next Day Air,No,No,41,Debit Card,Quarterly
2191,36,Female,Boots,Footwear,69,West Virginia,XL,Pink,Spring,4.1,No,Next Day Air,No,No,4,Venmo,Monthly
2192,56,Female,Boots,Footwear,72,Rhode Island,M,Olive,Summer,3.1,No,Free Shipping,No,No,2,Credit Card,Annually
2193,34,Female,Socks,Clothing,78,Maine,M,Black,Spring,4.5,No,Free Shipping,No,No,24,Debit Card,Annually
2194,54,Female,Shorts,Clothing,49,Kentucky,L,Violet,Winter,3.2,No,Express,No,No,11,Credit Card,Weekly
2195,37,Female,Boots,Footwear,47,Massachusetts,M,Silver,Spring,3.1,No,Standard,No,No,27,Debit Card,Monthly
2196,33,Female,Jacket,Outerwear,31,New York,M,Gold,Fall,3.3,No,Standard,No,No,7,Cash,Monthly
2197,33,Female,Scarf,Accessories,35,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,No,49,PayPal,Annually
2198,55,Female,Jacket,Outerwear,70,Oklahoma,M,Red,Winter,3.8,No,Store Pickup,No,No,21,Cash,Annually
2199,63,Female,Jewelry,Accessories,27,Oklahoma,M,Green,Winter,3.5,No,Express,No,No,10,Venmo,Quarterly
2200,23,Female,T-shirt,Clothing,89,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
2201,70,Female,Shirt,Clothing,81,Arkansas,L,Violet,Fall,3.4,No,Free Shipping,No,No,14,Cash,Monthly
2202,64,Female,Shirt,Clothing,61,New Mexico,M,Indigo,Winter,2.6,No,Express,No,No,30,PayPal,Annually
2203,22,Female,Coat,Outerwear,100,Hawaii,L,Red,Fall,3.1,No,Store Pickup,No,No,42,Credit Card,Monthly
2204,46,Female,T-shirt,Clothing,59,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31,Bank Transfer,Bi-Weekly
2205,65,Female,Hoodie,Clothing,81,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,No,48,Bank Transfer,Quarterly
2206,18,Female,Sunglasses,Accessories,82,Nevada,S,Black,Fall,4.3,No,Standard,No,No,48,Cash,Quarterly
2207,45,Female,Blouse,Clothing,54,South Carolina,L,Purple,Spring,2.7,No,Standard,No,No,50,Credit Card,Annually
2208,56,Female,Hoodie,Clothing,90,Maryland,M,Charcoal,Spring,4.4,No,2-Day Shipping,No,No,10,Debit Card,Monthly
2209,49,Female,Skirt,Clothing,77,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,No,No,45,PayPal,Quarterly
2210,66,Female,Shorts,Clothing,88,Arkansas,XL,Teal,Summer,3.0,No,Standard,No,No,27,Debit Card,Quarterly
2211,27,Female,Jeans,Clothing,46,Arizona,M,Purple,Summer,4.0,No,Standard,No,No,10,Debit Card,Monthly
2212,69,Female,Jacket,Outerwear,79,Ohio,M,Blue,Fall,3.7,No,Store Pickup,No,No,19,Credit Card,Quarterly
2213,45,Female,Shirt,Clothing,65,Vermont,S,Maroon,Summer,3.3,No,2-Day Shipping,No,No,39,Debit Card,Quarterly
2214,33,Female,Blouse,Clothing,82,Idaho,L,Black,Fall,3.9,No,Free Shipping,No,No,40,Venmo,Quarterly
2215,43,Female,Skirt,Clothing,43,Maryland,M,Black,Spring,3.5,No,Free Shipping,No,No,45,Venmo,Weekly
2216,25,Female,Backpack,Accessories,50,South Carolina,XL,Yellow,Winter,3.4,No,Standard,No,No,6,Venmo,Weekly
2217,46,Female,Shorts,Clothing,88,California,M,Turquoise,Fall,4.7,No,Next Day Air,No,No,12,Debit Card,Annually
2218,67,Female,Shirt,Clothing,32,Georgia,L,Lavender,Spring,3.0,No,Free Shipping,No,No,19,Cash,Bi-Weekly
2219,26,Female,Backpack,Accessories,74,Vermont,L,Yellow,Summer,3.9,No,Free Shipping,No,No,5,Cash,Monthly
2220,35,Female,Shoes,Footwear,62,Georgia,L,Olive,Summer,4.5,No,Standard,No,No,37,Venmo,Bi-Weekly
2221,26,Female,Dress,Clothing,78,Utah,M,Olive,Summer,4.5,No,Standard,No,No,47,Debit Card,Monthly
2222,39,Female,Hat,Accessories,75,Utah,M,Purple,Fall,4.0,No,Free Shipping,No,No,49,Debit Card,Quarterly
2223,69,Female,Handbag,Accessories,37,North Carolina,M,Yellow,Winter,4.3,No,2-Day Shipping,No,No,28,Bank Transfer,Annually
2224,32,Female,Handbag,Accessories,28,Florida,L,Brown,Fall,3.6,No,Express,No,No,23,Venmo,Annually
2225,20,Female,Blouse,Clothing,96,Wisconsin,M,Magenta,Fall,3.1,No,Next Day Air,No,No,11,Bank Transfer,Monthly
2226,56,Female,Jewelry,Accessories,42,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,No,47,Cash,Weekly
2227,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,No,Standard,No,No,40,PayPal,Quarterly
2228,39,Female,Jacket,Outerwear,50,Texas,M,Indigo,Fall,2.9,No,2-Day Shipping,No,No,17,Credit Card,Weekly
2229,33,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,No,7,Venmo,Annually
2230,51,Female,Pants,Clothing,55,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,No,No,21,Cash,Monthly
2231,65,Female,Shoes,Footwear,68,Alabama,M,Brown,Summer,4.5,No,Express,No,No,44,PayPal,Weekly
2232,51,Female,Jacket,Outerwear,47,Maine,M,Blue,Fall,3.7,No,Free Shipping,No,No,2,Bank Transfer,Weekly
2233,70,Female,Scarf,Accessories,55,South Dakota,L,Teal,Summer,2.8,No,Store Pickup,No,No,30,Bank Transfer,Bi-Weekly
2234,40,Female,T-shirt,Clothing,62,West Virginia,L,Pink,Spring,3.5,No,Store Pickup,No,No,41,Cash,Annually
2235,28,Female,Coat,Outerwear,100,Arizona,L,Green,Fall,4.3,No,Standard,No,No,48,Debit Card,Quarterly
2236,51,Female,Sweater,Clothing,31,Ohio,M,White,Summer,3.6,No,Store Pickup,No,No,41,Venmo,Weekly
2237,32,Female,Hat,Accessories,64,New Mexico,M,Indigo,Summer,4.4,No,Standard,No,No,42,Venmo,Annually
2238,26,Female,Backpack,Accessories,62,South Dakota,L,Lavender,Summer,4.1,No,Express,No,No,39,Debit Card,Quarterly
2239,50,Female,Socks,Clothing,51,Oklahoma,XL,Black,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Monthly
2240,33,Female,Boots,Footwear,62,Wisconsin,L,Gray,Fall,4.9,No,Store Pickup,No,No,28,Bank Transfer,Quarterly
2241,56,Female,Coat,Outerwear,32,New Hampshire,M,Gold,Spring,4.1,No,Express,No,No,27,PayPal,Monthly
2242,57,Female,Sweater,Clothing,84,Nebraska,M,Silver,Spring,3.0,No,Store Pickup,No,No,36,Debit Card,Annually
2243,58,Female,Blouse,Clothing,78,Nevada,L,Teal,Summer,3.0,No,Store Pickup,No,No,42,Debit Card,Bi-Weekly
2244,40,Female,Belt,Accessories,56,New York,M,Magenta,Spring,3.0,No,Store Pickup,No,No,30,Venmo,Weekly
2245,37,Female,Hat,Accessories,33,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,No,No,9,PayPal,Weekly
2246,36,Female,Sandals,Footwear,28,Delaware,M,Beige,Fall,2.7,No,Store Pickup,No,No,25,Venmo,Bi-Weekly
2247,29,Female,Boots,Footwear,85,Mississippi,S,Maroon,Winter,3.8,No,2-Day Shipping,No,No,33,PayPal,Quarterly
2248,65,Female,Jacket,Outerwear,45,Iowa,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,31,Credit Card,Bi-Weekly
2249,44,Female,Dress,Clothing,93,Utah,S,Maroon,Spring,3.8,No,Next Day Air,No,No,35,Debit Card,Bi-Weekly
2250,34,Female,Jeans,Clothing,87,Maryland,L,Teal,Summer,3.8,No,2-Day Shipping,No,No,46,Bank Transfer,Bi-Weekly
2251,31,Female,Shorts,Clothing,47,Utah,L,Yellow,Fall,3.4,No,Express,No,No,29,Bank Transfer,Annually
2252,28,Female,Shirt,Clothing,53,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,No,49,Bank Transfer,Weekly
2253,66,Female,Coat,Outerwear,51,Maryland,M,Teal,Fall,3.4,No,Free Shipping,No,No,27,Credit Card,Bi-Weekly
2254,68,Female,Coat,Outerwear,72,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,No,5,Bank Transfer,Quarterly
2255,58,Female,Sweater,Clothing,48,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,No,31,Venmo,Weekly
2256,28,Female,Skirt,Clothing,97,California,M,Silver,Fall,3.7,No,Free Shipping,No,No,27,Cash,Monthly
2257,54,Female,Blouse,Clothing,80,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,No,No,19,Cash,Annually
2258,21,Female,Sneakers,Footwear,45,Colorado,L,White,Summer,4.9,No,Next Day Air,No,No,33,Cash,Monthly
2259,57,Female,Socks,Clothing,63,Georgia,M,White,Summer,4.2,No,Standard,No,No,16,Bank Transfer,Weekly
2260,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,No,49,Debit Card,Quarterly
2261,46,Female,Shorts,Clothing,58,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,No,40,Venmo,Monthly
2262,63,Female,Jewelry,Accessories,33,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,No,No,5,Cash,Annually
2263,44,Female,Sweater,Clothing,55,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,No,8,Bank Transfer,Bi-Weekly
2264,36,Female,Shirt,Clothing,44,Colorado,L,Silver,Summer,3.1,No,Standard,No,No,2,Debit Card,Annually
2265,24,Female,Pants,Clothing,81,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,No,14,Debit Card,Weekly
2266,65,Female,Hoodie,Clothing,74,New Mexico,M,Charcoal,Spring,3.4,No,2-Day Shipping,No,No,5,Bank Transfer,Monthly
2267,32,Female,Socks,Clothing,61,New Jersey,M,Silver,Summer,3.6,No,Standard,No,No,34,Venmo,Bi-Weekly
2268,63,Female,Dress,Clothing,76,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,No,13,Bank Transfer,Annually
2269,38,Female,Backpack,Accessories,75,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,No,6,Bank Transfer,Annually
2270,59,Female,Blouse,Clothing,56,Oklahoma,L,Gold,Winter,2.6,No,Store Pickup,No,No,23,Credit Card,Monthly
2271,22,Female,Socks,Clothing,63,Rhode Island,XL,Silver,Spring,3.2,No,Standard,No,No,10,PayPal,Weekly
2272,55,Female,Boots,Footwear,40,Arkansas,M,Purple,Summer,3.4,No,2-Day Shipping,No,No,47,Credit Card,Quarterly
2273,29,Female,Backpack,Accessories,67,Nevada,M,Yellow,Summer,3.5,No,Next Day Air,No,No,14,Credit Card,Monthly
2274,42,Female,Hat,Accessories,33,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,No,29,PayPal,Weekly
2275,23,Female,Sandals,Footwear,28,Kentucky,L,Blue,Winter,2.8,No,Express,No,No,12,Cash,Monthly
2276,70,Female,Hoodie,Clothing,47,Wisconsin,L,Green,Spring,5.0,No,2-Day Shipping,No,No,25,Debit Card,Quarterly
2277,64,Female,Sunglasses,Accessories,28,Minnesota,M,Charcoal,Fall,3.3,No,Store Pickup,No,No,21,Venmo,Annually
2278,47,Female,T-shirt,Clothing,88,Ohio,XL,Black,Winter,2.5,No,Free Shipping,No,No,10,PayPal,Bi-Weekly
2279,22,Female,Dress,Clothing,54,Nevada,M,Teal,Spring,3.2,No,Standard,No,No,47,Credit Card,Bi-Weekly
2280,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,No,44,Debit Card,Quarterly
2281,35,Female,Jewelry,Accessories,32,Kentucky,S,Brown,Spring,3.5,No,Standard,No,No,41,Venmo,Annually
2282,56,Female,Hoodie,Clothing,76,Montana,L,Green,Summer,4.6,No,Standard,No,No,29,Bank Transfer,Bi-Weekly
2283,43,Female,Jacket,Outerwear,66,Montana,L,Violet,Fall,2.5,No,Free Shipping,No,No,2,Cash,Monthly
2284,23,Female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,No,Express,No,No,29,Credit Card,Annually
2285,50,Female,Boots,Footwear,54,Nebraska,M,Gold,Spring,4.2,No,2-Day Shipping,No,No,22,Bank Transfer,Monthly
2286,41,Female,Blouse,Clothing,82,Maryland,XL,Violet,Winter,4.0,No,Standard,No,No,23,Cash,Monthly
2287,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,No,Standard,No,No,19,PayPal,Monthly
2288,38,Female,Scarf,Accessories,39,Delaware,S,Teal,Spring,3.5,No,2-Day Shipping,No,No,24,Credit Card,Quarterly
2289,41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,No,43,Venmo,Bi-Weekly
2290,58,Female,Sunglasses,Accessories,38,New York,L,Black,Winter,4.8,No,Standard,No,No,14,Debit Card,Monthly
2291,58,Female,Coat,Outerwear,34,Virginia,M,Indigo,Spring,3.9,No,Standard,No,No,7,Venmo,Annually
2292,19,Female,Sunglasses,Accessories,67,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,No,No,50,PayPal,Monthly
2293,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,No,15,Debit Card,Quarterly
2294,32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,No,Store Pickup,No,No,41,Credit Card,Bi-Weekly
2295,48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4.0,No,Standard,No,No,27,Cash,Monthly
2296,43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,No,Express,No,No,12,Cash,Quarterly
2297,45,Female,Sweater,Clothing,87,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,No,1,Debit Card,Monthly
2298,19,Female,Sunglasses,Accessories,58,New York,S,Black,Fall,4.9,No,Free Shipping,No,No,36,Cash,Weekly
2299,64,Female,Shoes,Footwear,47,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,No,31,Debit Card,Bi-Weekly
2300,33,Female,Sunglasses,Accessories,57,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,No,3,Debit Card,Monthly
2301,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,No,Standard,No,No,11,Cash,Monthly
2302,64,Female,Handbag,Accessories,57,Maryland,M,Gray,Winter,4.8,No,2-Day Shipping,No,No,9,Cash,Weekly
2303,45,Female,Shirt,Clothing,39,Missouri,M,Black,Summer,2.7,No,Express,No,No,15,Venmo,Monthly
2304,40,Female,Jewelry,Accessories,65,Alabama,L,Yellow,Spring,3.6,No,Store Pickup,No,No,17,Credit Card,Weekly
2305,38,Female,T-shirt,Clothing,65,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,No,14,Venmo,Bi-Weekly
2306,36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,No,2-Day Shipping,No,No,49,Credit Card,Monthly
2307,65,Female,Backpack,Accessories,63,Alaska,L,Black,Spring,3.9,No,Express,No,No,3,PayPal,Quarterly
2308,27,Female,Hat,Accessories,37,Illinois,M,Brown,Summer,3.8,No,Standard,No,No,28,Venmo,Bi-Weekly
2309,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,No,11,Venmo,Weekly
2310,31,Female,Skirt,Clothing,49,Washington,M,White,Spring,3.6,No,Express,No,No,46,PayPal,Weekly
2311,28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,No,15,Credit Card,Weekly
2312,28,Female,Sunglasses,Accessories,38,Maine,M,Violet,Fall,3.0,No,Standard,No,No,15,Cash,Bi-Weekly
2313,32,Female,Sweater,Clothing,61,Kentucky,M,Beige,Winter,4.3,No,Express,No,No,34,Venmo,Weekly
2314,61,Female,Handbag,Accessories,60,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,No,13,Cash,Bi-Weekly
2315,54,Female,Socks,Clothing,68,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly
2316,29,Female,Shirt,Clothing,59,Virginia,M,Orange,Spring,3.4,No,Standard,No,No,37,Credit Card,Bi-Weekly
2317,50,Female,Sneakers,Footwear,85,New York,XL,Cyan,Summer,3.9,No,Free Shipping,No,No,4,Venmo,Quarterly
2318,32,Female,Belt,Accessories,34,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,No,1,Credit Card,Quarterly
2319,38,Female,Pants,Clothing,92,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,No,29,Bank Transfer,Quarterly
2320,52,Female,Jewelry,Accessories,38,Nebraska,L,Peach,Spring,4.4,No,Standard,No,No,50,Venmo,Annually
2321,61,Female,Pants,Clothing,73,Vermont,M,Violet,Winter,3.1,No,Standard,No,No,38,Debit Card,Monthly
2322,25,Female,Jewelry,Accessories,78,Iowa,M,Peach,Spring,3.8,No,Store Pickup,No,No,15,PayPal,Annually
2323,47,Female,Scarf,Accessories,84,Arkansas,L,Maroon,Fall,4.6,No,Free Shipping,No,No,14,Cash,Weekly
2324,50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,No,Next Day Air,No,No,5,Debit Card,Bi-Weekly
2325,45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,No,11,Credit Card,Annually
2326,33,Female,T-shirt,Clothing,43,South Dakota,M,Indigo,Winter,3.9,No,Express,No,No,15,Credit Card,Annually
2327,42,Female,Boots,Footwear,57,Vermont,M,Silver,Winter,2.6,No,Free Shipping,No,No,46,Credit Card,Annually
2328,69,Female,Jewelry,Accessories,45,South Dakota,S,Gray,Fall,4.7,No,Standard,No,No,2,Cash,Annually
2329,55,Female,Skirt,Clothing,90,Ohio,M,Black,Summer,4.5,No,Standard,No,No,28,PayPal,Bi-Weekly
2330,38,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,No,Free Shipping,No,No,9,PayPal,Quarterly
2331,57,Female,Coat,Outerwear,45,Indiana,S,Olive,Spring,3.6,No,Standard,No,No,47,Credit Card,Weekly
2332,44,Female,Coat,Outerwear,32,Ohio,S,White,Fall,3.8,No,2-Day Shipping,No,No,13,Venmo,Monthly
2333,48,Female,Scarf,Accessories,30,Delaware,M,Blue,Summer,4.4,No,Standard,No,No,25,PayPal,Monthly
2334,52,Female,Boots,Footwear,39,Oklahoma,L,Orange,Fall,2.8,No,Store Pickup,No,No,38,Debit Card,Quarterly
2335,34,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,No,Free Shipping,No,No,40,Venmo,Annually
2336,36,Female,Belt,Accessories,47,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,No,20,Cash,Quarterly
2337,24,Female,Jewelry,Accessories,59,Kansas,M,White,Winter,3.4,No,Free Shipping,No,No,44,Credit Card,Monthly
2338,30,Female,Handbag,Accessories,85,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,No,9,PayPal,Quarterly
2339,31,Female,Jacket,Outerwear,46,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,No,11,Venmo,Quarterly
2340,25,Female,Boots,Footwear,55,Indiana,M,Blue,Summer,2.7,No,Store Pickup,No,No,3,Bank Transfer,Monthly
2341,57,Female,Sneakers,Footwear,79,Tennessee,XL,Peach,Summer,4.1,No,Store Pickup,No,No,34,Credit Card,Weekly
2342,61,Female,Scarf,Accessories,43,Georgia,XL,Lavender,Winter,4.5,No,2-Day Shipping,No,No,48,Cash,Quarterly
2343,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Express,No,No,28,Cash,Monthly
2344,53,Female,Shorts,Clothing,61,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,No,49,Bank Transfer,Monthly
2345,70,Female,Gloves,Accessories,68,New Jersey,L,Teal,Fall,4.4,No,2-Day Shipping,No,No,9,Bank Transfer,Bi-Weekly
2346,21,Female,Pants,Clothing,51,Delaware,L,Pink,Winter,4.9,No,Standard,No,No,37,Venmo,Annually
2347,33,Female,Dress,Clothing,60,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly
2348,45,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,2-Day Shipping,No,No,36,Debit Card,Monthly
2349,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3.0,No,Express,No,No,21,Cash,Monthly
2350,62,Female,Belt,Accessories,60,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,No,16,Credit Card,Bi-Weekly
2351,63,Female,Skirt,Clothing,41,Louisiana,L,Black,Winter,2.5,No,Store Pickup,No,No,42,Cash,Bi-Weekly
2352,69,Female,Socks,Clothing,60,Nevada,S,Pink,Spring,5.0,No,2-Day Shipping,No,No,31,Debit Card,Bi-Weekly
2353,46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,No,6,Credit Card,Weekly
2354,69,Female,Shirt,Clothing,81,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,No,24,Venmo,Bi-Weekly
2355,66,Female,Dress,Clothing,76,Utah,L,Green,Summer,3.9,No,Standard,No,No,7,PayPal,Monthly
2356,41,Female,Socks,Clothing,79,North Dakota,M,Charcoal,Spring,3.9,No,Store Pickup,No,No,25,Venmo,Weekly
2357,32,Female,Jacket,Outerwear,28,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,No,18,Cash,Monthly
2358,29,Female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,No,Standard,No,No,42,Debit Card,Monthly
2359,70,Female,Jewelry,Accessories,66,Utah,M,White,Spring,2.9,No,Express,No,No,6,Venmo,Quarterly
2360,41,Female,Sweater,Clothing,55,Idaho,S,Yellow,Spring,2.7,No,Next Day Air,No,No,14,Venmo,Quarterly
2361,31,Female,Hoodie,Clothing,68,Alaska,M,Red,Summer,4.7,No,Express,No,No,30,Debit Card,Quarterly
2362,31,Female,Sunglasses,Accessories,33,New Hampshire,S,Charcoal,Winter,3.8,No,Standard,No,No,10,Cash,Bi-Weekly
2363,57,Female,Sandals,Footwear,50,Ohio,M,Lavender,Winter,3.7,No,Express,No,No,7,PayPal,Weekly
2364,29,Female,Coat,Outerwear,36,Montana,L,Charcoal,Summer,4.7,No,Express,No,No,28,Credit Card,Quarterly
2365,51,Female,Blouse,Clothing,58,Oregon,M,Brown,Fall,2.8,No,Express,No,No,13,Credit Card,Quarterly
2366,18,Female,Shorts,Clothing,80,Alaska,XL,Brown,Spring,3.5,No,Express,No,No,5,Venmo,Weekly
2367,37,Female,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,No,Store Pickup,No,No,17,Venmo,Monthly
2368,23,Female,Sunglasses,Accessories,45,New York,L,Lavender,Winter,3.0,No,Next Day Air,No,No,31,Venmo,Weekly
2369,39,Female,Shoes,Footwear,76,New Mexico,M,Gold,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Weekly
2370,62,Female,Belt,Accessories,48,Louisiana,M,Silver,Winter,4.6,No,Free Shipping,No,No,8,Venmo,Monthly
2371,70,Female,Belt,Accessories,30,Ohio,M,Violet,Winter,3.3,No,Free Shipping,No,No,15,Credit Card,Annually
2372,20,Female,Belt,Accessories,55,Nevada,S,Brown,Summer,3.0,No,Next Day Air,No,No,18,Credit Card,Quarterly
2373,42,Female,Belt,Accessories,50,Idaho,M,Teal,Fall,3.5,No,Standard,No,No,16,PayPal,Annually
2374,41,Female,Skirt,Clothing,70,Arizona,L,Peach,Summer,4.2,No,Store Pickup,No,No,13,Cash,Bi-Weekly
2375,37,Female,Scarf,Accessories,21,Wyoming,XL,Lavender,Spring,2.8,No,Express,No,No,27,Bank Transfer,Monthly
2376,30,Female,Blouse,Clothing,41,Indiana,L,Lavender,Summer,4.9,No,Store Pickup,No,No,31,Bank Transfer,Quarterly
2377,58,Female,Sunglasses,Accessories,46,Wisconsin,S,Purple,Summer,3.3,No,Next Day Air,No,No,24,Cash,Monthly
2378,43,Female,Boots,Footwear,41,Texas,M,Green,Summer,3.0,No,Free Shipping,No,No,21,Debit Card,Monthly
2379,19,Female,Jacket,Outerwear,51,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,No,15,PayPal,Annually
2380,23,Female,Jeans,Clothing,81,Arkansas,S,Charcoal,Fall,2.8,No,Store Pickup,No,No,48,Venmo,Quarterly
2381,65,Female,Sunglasses,Accessories,52,Pennsylvania,S,Blue,Summer,4.5,No,2-Day Shipping,No,No,47,Cash,Quarterly
2382,58,Female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,No,Free Shipping,No,No,23,PayPal,Weekly
